"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"1953-9","β2-μικροσφαιρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"1968-7","Χολερυθρίνη συνδεδεμένη με γλυκουρονίδια+Χολερυθρίνη συνδεδεμένη με λευκωματίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"1973-7","Χολερυθρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","CHEM","","","",""
"1974-5","Χολερυθρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Σωματικό υγρό","Ποσοτική","","CHEM","","","",""
"1975-2","Χολερυθρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"1976-0","Χολερυθρίνη","PrThr","Χρονική στιγμή","Κόπρανα","Τακτική","","CHEM","","","",""
"1977-8","Χολερυθρίνη","PrThr","Χρονική στιγμή","Ούρα","Τακτική","","CHEM","","","",""
"1978-6","Χολερυθρίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"1986-9","Πεπτίδιο C","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"1987-7","Πεπτίδιο C","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"1988-5","C αντιδρώσα πρωτεΐνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","CRP",""
"1989-3","Καλσιδιόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"1994-3","Ασβέστιο ιοντισμένο","Συγκέντρωση ουσίας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","Ca++",""
"1995-0","Ασβέστιο ιοντισμένο","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","Ca++",""
"1996-8","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","Ca++",""
"1997-6","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","CHEM","","","Ca++",""
"2000-8","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","Ca++",""
"2001-6","Ασβέστιο","Συγκέντρωση ουσίας","24 ώρες","Κόπρανα","Ποσοτική","","CHEM","","","Ca++",""
"2002-4","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Κόπρανα","Ποσοτική","","CHEM","","","Ca++",""
"2003-2","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Τακτική","","CHEM","","","Ca++",""
"2004-0","Ασβέστιο","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","Ca++",""
"2006-5","Καρκινικό αντιγόνο 125","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","CA 125",""
"2007-3","Καρκινικό αντιγόνο 15-3","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","CA 15‐3",""
"2009-9","Καρκινικό αντιγόνο 19-9","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","CA 19‐9",""
"2010-7","Καρκινικό αντιγόνο 19-9","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","CA 19‐9",""
"2012-3","Καρκινικό αντιγόνο 27-29","PrThr","Χρονική στιγμή","Ορός/Πλάσμα","Τακτική","","CHEM","","","CA 27‐29",""
"2026-3","Διοξείδιο του άνθρακα","Συγκέντρωση ουσίας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","CO2",""
"2027-1","Διοξείδιο του άνθρακα","Συγκέντρωση ουσίας","Χρονική στιγμή","Φλεβικό αίμα","Ποσοτική","","CHEM","","","CO2",""
"2028-9","Διοξείδιο του άνθρακα","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","CO2",""
"2037-0","Καρκινοεμβρυϊκό Αντιγόνο","Συγκέντρωση μάζας","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","CHEM","","","Ag",""
"2039-6","Καρκινοεμβρυϊκό Αντιγόνο","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","Ag",""
"20416-4","Ιός Ηπατίτιδας C RNA","Αριθμητική συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"20446-1","Ιός απλού έρπητα IgG ανοσοσφαιρίνη","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Ορός","Ονομαστική","IA","MICRO","","","Ab IgG",""
"20447-9","HIV 1 RNA","Αριθμητική συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"20448-7","Ινσουλίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"20451-1","Θυροξίνη","PrThr","Χρονική στιγμή","Αίμα","Τακτική","","CHEM","","","Τ4",""
"20452-9","Θυρεοειδοτρόπος ορμόνη","PrThr","Χρονική στιγμή","Αίμα","Τακτική","","CHEM","","","TSH",""
"20458-6","Ιός ερυθράς IgG ανοσοσφαιρίνη","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Ορός","Ονομαστική","","MICRO","","","Ab IgG",""
"20459-4","Στρεπτόκοκκος agalactiae (β-αιμολυτικός στρεπτόκοκκος ομάδας Β) Αντιγόνο","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","Μέθοδος συγκόλλησης ανοσοσφαιριδίων latex","MICRO","","","Ag",""
"20474-3","Βακτήρια ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Ιστός","Ονομαστική","Καλλιέργεια βιοψίας","MICRO","","","",""
"20479-2","Ιός ιλαράς IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgG",""
"20488-3","Στρεπτόκοκκος agalactiae (β-αιμολυτικός στρεπτόκοκκος ομάδας Β) Αντιγόνο","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ag",""
"20490-9","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgG",""
"20491-7","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"20507-0","Ρεαγγίνη Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","RPR","MICRO","","","Ab",""
"20508-8","Ρεαγγίνη Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","RPR","MICRO","","","Ab",""
"20511-2","Κρεατινίνη","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Ούρα","Ονομαστική","","CHEM","","","",""
"20565-8","Διοξείδιο του άνθρακα","Συγκέντρωση ουσίας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","CO2",""
"20567-4","Φερριτίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","IA","CHEM","","","",""
"20568-2","Προλακτίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","IA","CHEM","","","",""
"20570-8","Αιματοκρίτης","Κλάσμα όγκου","Χρονική στιγμή","Αίμα","Ποσοτική","","HEM/BC","","","",""
"20571-6","Ιός Ηπατίτιδας C RNA","Αριθμητική συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","Ανιχνευτής με ενίσχυση σήματος","MICRO","","","",""
"20575-7","Ιός Ηπατίτιδας Α Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab HAV",""
"20578-1","Βανκομυκίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","DRUG/TOX","","","",""
"20584-9","Λευκοκύτταρα","Αριθμητική συγκέντρωση","Χρονική στιγμή","ΧΧΧ","Ποσοτική","Αυτόματη μέτρηση","CELLMARK","","","",""
"20622-7","Κορτιζόλη","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"20624-3","Κρεατινίνη","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"20625-0","Μόλυβδος","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"20682-1","Αμμωνία","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"20684-7","Αμμωνία","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός","Ποσοτική","","CHEM","","","",""
"20739-9","Καμπυλοβακτηρίδιο ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Σωματικό υγρό","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"20740-7","Καμπυλοβακτηρίδιο ταυτοποιημένο","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Ιστός","Ονομαστική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"2085-9","Χοληστερόλη HDL","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","HDL",""
"2086-7","Χοληστερόλη HDL","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","HDL",""
"2089-1","Χοληστερόλη LDL","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","LDL",""
"2090-9","Χοληστερόλη LDL","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","LDL",""
"2093-3","Χοληστερόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"20941-1","Φώσφορος","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"20993-2","Χλαμύδια του τραχώματος rRNA","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","ΧΧΧ","Τακτική","DNA ανιχνευτής","MICRO","","","",""
"20994-0","Χοριακή γοναδοτροπίνη","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Ορός/Πλάσμα","Ονομαστική","","CHEM","","","",""
"21002-1","Ινωδογόνο","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Πλάσμα φτωχό σε αιμοπετάλια","Ονομαστική","","COAG","","","",""
"21008-8","HIV 1 RNA","Αριθμητική συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","DNA ανιχνευτής","MICRO","","","",""
"21028-6","Πρωτεΐνη","Εντύπωση/ερμηνεία μελέτης","24 ώρες","Ούρα","Ονομαστική","","CHEM","","","",""
"21059-1","Λευκωματίνη","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"2107-1","Χοριακή γοναδοτροπίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"21190-4","Χλαμύδια του τραχώματος DNA","PrThr","Χρονική στιγμή","Τράχηλος της μήτρας","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"2119-6","Χοριακή γοναδοτροπίνη","Συγκέντρωση ουσίας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"21218-3","Ολικό αιμολυτικό συμπλήρωμα CH50","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","HEM/BC","","","",""
"21232-4","Κρεατινίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Αρτηριακό αίμα","Ποσοτική","","CHEM","","","",""
"21284-5","Gardnerella του κόλπου","PrThr","Χρονική στιγμή","Γεννητικό","Τακτική","Καλλιέργεια ταυτοποίησης συγκεκριμένου μικροοργανισμού","MICRO","","","",""
"21305-8","Γλυκόζη","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21326-4","Ιός απλού έρπητα τύπου 1 IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"21327-2","Ιός απλού έρπητα τύπου 2 IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"2132-9","Κοβαλαμίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"21333-0","HIV 1 RNA","Αριθμητική συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","",""
"21377-7","Μαγνήσιο","Συγκέντρωση μάζας","Χρονική στιγμή","Αίμα","Ποσοτική","","CHEM","","","",""
"2141-0","Φλοιοτρόπος ορμόνη","Συγκέντρωση μάζας","Χρονική στιγμή","Πλάσμα","Ποσοτική","","CHEM","","","",""
"21416-3","Ναϊσσέρια της γονόρροιας DNA","PrThr","Χρονική στιγμή","Ούρα","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"2143-6","Κορτιζόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"21441-1","Ιός των ανθρωπίνων θηλωμάτων: τύποι 6+11+42+43+44 DNA","PrThr","Χρονική στιγμή","Τράχηλος της μήτρας","Τακτική","DNA ανιχνευτής","MICRO","","","",""
"2144-4","Κορτιζόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"21458-5","Φώσφορος","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21476-7","Κάλιο","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21482-5","Πρωτεΐνη","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21503-8","Ιός ιλαράς IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgM",""
"2151-9","Κρεατινική κινάση","Καταλυτική Συγκέντρωση","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","CHEM","","","",""
"21523-6","Eκχυλισμένo πυρηνικό Smith (Sm) IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","SERO","","","Ab IgG",""
"21525-1","Νάτριο","Συγκέντρωση ουσίας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21526-9","Νάτριο","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"2157-6","Κρεατινική κινάση","Καταλυτική Συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"21587-1","Ουρικό οξύ","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","CHEM","","","",""
"21592-1","Ιός ανεμευλογιάς-έρπητα ζωστήρα Αντίσωμα","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab VZV",""
"21594-7","Ιός ανεμευλογιάς-έρπητα ζωστήρα Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab VZV",""
"21597-0","Ιός ανεμευλογιάς-έρπητα ζωστήρα IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgM VZV",""
"21598-8","Ιός ανεμευλογιάς-έρπητα ζωστήρα DNA","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","VZV",""
"2160-0","Κρεατινίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"21610-1","Ψευδάργυρος","Συγκέντρωση μάζας","24 ώρες","Ούρα","Ποσοτική","","DRUG/TOX","","","",""
"21613-5","Χλαμύδια του τραχώματος DNA","PrThr","Χρονική στιγμή","ΧΧΧ","Τακτική","Ανιχνευτής με ενίσχυση στόχου","MICRO","","","",""
"2161-8","Κρεατινίνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ούρα","Ποσοτική","","CHEM","","","",""
"21654-9","Γονίδιο CFTR ανάλυση μεταλλάξεων","Παρουσία ή ταυτοποίηση","Χρονική στιγμή","Αίμα/Iστός","Ονομαστική","Μοριακή γενετική","MOLPATH.MUT","","","",""
"2191-5","Θειϊκή δεϋδροεπιανδροστερόνη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"22187-9","Χλαμύδια του τραχώματος Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22188-7","Χλαμύδια του τραχώματος IgA ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgA",""
"22189-5","Χλαμύδια του τραχώματος IgA ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgA",""
"22190-3","Χλαμύδια του τραχώματος IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgG",""
"22191-1","Χλαμύδια του τραχώματος IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgG",""
"22192-9","Χλαμύδια του τραχώματος IgM ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgM",""
"22193-7","Χλαμύδια του τραχώματος IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"22290-1","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgA ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgA",""
"22291-9","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgG",""
"22292-7","Καψιδικό αντιγόνο ιού Epstein-Barr (VCA) IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgM",""
"22293-5","Πρώιμο αντιγόνο ιού Epstein-Barr Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22294-3","Πρώιμο αντιγόνο ιού Epstein-Barr Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22295-0","Πρώιμο αντιγόνο ιού Epstein-Barr IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgG",""
"22304-0","Λάμβλια Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab Giardia lamblia",""
"22305-7","Λάμβλια IgA ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab Giardia lamblia IgA",""
"22306-5","Λάμβλια IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab Giardia lamblia IgG",""
"22307-3","Λάμβλια IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab Giardia lamblia IgM",""
"22310-7","Ελικοβακτηρίδιο του πυλωρού Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab",""
"22311-5","Ελικοβακτηρίδιο του πυλωρού Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22312-3","Ιός Ηπατίτιδας Α Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab HAV",""
"22313-1","Ιός Ηπατίτιδας Α IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab HAV IgG",""
"22314-9","Ιός Ηπατίτιδας Α IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab HAV IgM",""
"22315-6","Ιός Ηπατίτιδας Α IgM ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab HAV IgM",""
"22316-4","Ιός Ηπατίτιδας Β πυρηνικό Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22318-0","Ιός Ηπατίτιδας Β πυρηνικό IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgG",""
"22319-8","Ιός Ηπατίτιδας Β πυρηνικό IgM ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"22320-6","Ιός Ηπατίτιδας Β e Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab HBeAg",""
"22321-4","Ιός Ηπατίτιδας Β e Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab HBeAg",""
"22322-2","Ιός Ηπατίτιδας Β επιφανειακό Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab",""
"22327-1","Ιός Ηπατίτιδας C Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22331-3","Ιός απλού έρπητα τύπου 1 Αντίσωμα","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ab",""
"22332-1","Ιός απλού έρπητα τύπου 1 Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","MICRO","","","Ab",""
"22333-9","Ιός απλού έρπητα τύπου 1 IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgG",""
"22334-7","Ιός απλού έρπητα τύπου 1 IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgM",""
"22335-4","Ιός απλού έρπητα τύπου 2 Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","MICRO","","","Ab",""
"22336-2","Ιός απλού έρπητα τύπου 2 IgG ανοσοσφαιρίνη","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgG",""
"22337-0","Ιός απλού έρπητα τύπου 2 IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgG",""
"22338-8","Ιός απλού έρπητα τύπου 2 IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgM",""
"22339-6","Ιός απλού έρπητα Αντίσωμα","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab",""
"22340-4","Ιός απλού έρπητα Αντίσωμα","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab",""
"22341-2","Ιός απλού έρπητα Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22342-0","Ιός απλού έρπητα IgG ανοσοσφαιρίνη","Εντύπωση/ερμηνεία μελέτης","Χρονική στιγμή","Ορός","Ονομαστική","","MICRO","","","Ab IgG",""
"22343-8","Ιός απλού έρπητα IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"22356-0","HIV 1 Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22357-8","HIV 1+2 Αντίσωμα","Αυθαίρετη συγκέντρωση","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22366-9","Ιός Γρίππης Α+Β Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22413-9","Ιός παρωτίτιδας Αντίσωμα","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab",""
"22414-7","Ιός παρωτίτιδας Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"22415-4","Ιός παρωτίτιδας IgG ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgG",""
"22416-2","Ιός παρωτίτιδας IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgG",""
"22417-0","Ιός παρωτίτιδας IgG ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgG",""
"22418-8","Ιός παρωτίτιδας IgM ανοσοσφαιρίνη","PrThr","Χρονική στιγμή","Ορός","Τακτική","","MICRO","","","Ab IgM",""
"22419-6","Ιός παρωτίτιδας IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","ΕΝΥ","Ποσοτική","","MICRO","","","Ab IgM",""
"22420-4","Ιός παρωτίτιδας IgM ανοσοσφαιρίνη","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab IgM",""
"22430-3","Ναϊσσέρια της γονόρροιας Αντίσωμα","Τίτλος","Χρονική στιγμή","Ορός","Ποσοτική","","MICRO","","","Ab",""
"2243-4","Οιστραδιόλη","Συγκέντρωση μάζας","Χρονική στιγμή","Ορός/Πλάσμα","Ποσοτική","","CHEM","","","",""
"22459-2","Ρεαγγίνη Αντίσωμα","PrThr","Χρονική στιγμή","ΕΝΥ","Τακτική","","MICRO","","","Ab",""
