"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"22492-3","리케차 티푸스 그룹 항체","역가","검사시점","혈청","정량","","","","","",""
"22493-1","리케차 티푸스 그룹 항체.면역글로불린 G","역가","검사시점","혈청","정량","","","","","",""
"22494-9","리케차 티푸스 그룹 항체.면역글로불린 M","역가","검사시점","혈청","정량","","","","","",""
"22507-8","세이트 루이스 뇌염 바이러스 항체","임의농도","검사시점","뇌척수액","순위척도","","","","","",""
"2250-9","비결합에스트리올","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"22509-4","세이트 루이스 뇌염 바이러스 항체","역가","검사시점","뇌척수액","정량","","","","","",""
"22510-2","세이트 루이스 뇌염 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"22511-0","세이트 루이스 뇌염 바이러스 항체.면역글로불린 G","역가","검사시점","뇌척수액","정량","","","","","",""
"22512-8","세이트 루이스 뇌염 바이러스 항체.면역글로불린 G","역가","검사시점","혈청","정량","","","","","",""
"22521-9","파라티푸스균 B H 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22522-7","파라티푸스균 B H 항체","역가","검사시점","혈청","정량","","","","","",""
"22523-5","파라티푸스균 B O 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22541-7","폐렴 사슬알균 1 항체.면역글로불린 G","임의농도","검사시점","혈청","정량","","","","","",""
"22542-5","폐렴 사슬알균 12 항체.면역글로불린 G","임의농도","검사시점","혈청","정량","","","","","",""
"22543-3","폐렴 사슬알균 14 항체.면역글로불린 G","임의농도","검사시점","혈청","정량","","","","","",""
"2255-8","에스트로겐","질량농도","검사시점","뇨","정량","","","","","",""
"22558-1","폐렴 사슬알균 9 항체.면역글로불린 G","임의농도","검사시점","혈청","정량","","","","","",""
"22560-7","폐렴 사슬알균 9 항체^제1 검체/제2 검체","비율","검사시점","혈청","정량","","","","","",""
"22562-3","폐렴 사슬알균 항체.면역글로불린 G^제1 검체","임의농도","검사시점","혈청","정량","","","","","",""
"22563-1","폐렴 사슬알균 항체.면역글로불린 G^제1 검체/제2 검체","비율","검사시점","혈청","정량","","","","","",""
"22564-9","폐렴 사슬알균 항체.면역글로불린 G^제2 검체","임의농도","검사시점","혈청","정량","","","","","",""
"22580-5","톡소포자충 항체.면역글로불린 G","임의농도","검사시점","혈청","순위척도","","","","","",""
"22581-3","톡소포자충 항체.면역글로불린 G","역가","검사시점","뇌척수액","정량","","","","","",""
"2258-2","에스트론","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"22596-1","선모충 항체","역가","검사시점","혈청","정량","","","","","",""
"22599-5","크루스파동편모충 항체","역가","검사시점","혈청","정량","","","","","",""
"22600-1","수두 대상포진 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22601-9","수두 대상포진 바이러스 항체.면역글로불린 G","역가","검사시점","뇌척수액","정량","","","","","",""
"22602-7","수두 대상포진 바이러스 항체.면역글로불린 G","역가","검사시점","혈청","정량","","","","","",""
"226-1","독시사이클린","감수성","검사시점","분리주","정량 or 순위척도","우무확산","","","","",""
"22610-0","서부마 뇌염 바이러스 항체","임의농도","검사시점","뇌척수액","순위척도","","","","","",""
"22611-8","서부마 뇌염 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22613-4","서부마 뇌염 바이러스 항체.면역글로불린 G","역가","검사시점","뇌척수액","정량","","","","","",""
"22619-1","예르시니아 엔테로콜리티카균 항체.면역글로불린 A","임의농도","검사시점","혈청","정량","","","","","",""
"22620-9","예르시니아 엔테로콜리티카균 항체.면역글로불린 G","임의농도","검사시점","혈청","정량","","","","","",""
"22621-7","예르시니아 엔테로콜리티카균 항체.면역글로불린 M","임의농도","검사시점","혈청","정량","","","","","",""
"2262-4","비결합에스트론","질량율","24시간","뇨","정량","","","","","",""
"22651-4","라이신","물질농도","검사시점","뇌척수액","정량","","","","","",""
"22652-2","글루탐산염","물질농도","검사시점","뇌척수액","정량","","","","","",""
"22653-0","시스틴","물질농도","검사시점","뇌척수액","정량","","","","","",""
"22654-8","시트룰린","물질농도","검사시점","뇌척수액","정량","","","","","",""
"22664-7","요소","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"2266-5","에티오콜라놀론","임의농도","검사시점","뇨","순위척도","","","","","",""
"22665-4","알부민 결합 빌리루빈","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22666-2","부설판","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22668-8","프로필렌 글리콜","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22670-4","알로이소류신","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22681-1","메티오닌/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22682-9","오르니틴/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22684-5","세린/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22685-2","티로신/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22686-0","프로토포르피린","물질비","24시간","뇨","정량","","","","","",""
"22697-7","아르기닌/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22698-5","알라닌/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"2269-9","도움체 인자 B","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"22699-3","알로이소류신/크레아티닌","물질구성비","검사시점","뇨","정량","","","","","",""
"22712-4","고리 아데노신 일인산","물질농도","검사시점","뇨","정량","","","","","",""
"22713-2","라이신","물질농도","검사시점","XXX","정량","","","","","",""
"22714-0","이소류신","물질농도","검사시점","XXX","정량","","","","","",""
"2271-5","지방","질량율","72시간","대변","정량","","","","","",""
"22715-7","호모시스틴","물질농도","검사시점","XXX","정량","","","","","",""
"22716-5","메티오닌","물질농도","검사시점","XXX","정량","","","","","",""
"22726-4","크레아티닌","물질농도","검사시점","XXX","정량","","","","","",""
"22727-2","아르기닌","물질농도","검사시점","XXX","정량","","","","","",""
"22728-0","시스틴","물질농도","검사시점","XXX","정량","","","","","",""
"22729-8","발린","물질농도","검사시점","XXX","정량","","","","","",""
"22730-6","알로이소류신","물질농도","검사시점","XXX","정량","","","","","",""
"2273-1","에스테르화지방산","질량농도","검사시점","전혈","정량","","","","","",""
"22731-4","중성지방","물질농도","검사시점","XXX","정량","","","","","",""
"22732-2","살리실산염","물질농도","검사시점","XXX","정량","","","","","",""
"22750-4","토브라마이신^명시되지 않은 시간 또는 용량","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22751-2","토브라마이신^최고 약물 농도 시간","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22752-0","토브라마이신^최저 약물 농도 시간","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22753-8","불포화철 결합 능","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22755-3","인플루엔자균 B 항체","질량농도","검사시점","혈청","정량","","","","","",""
"2275-6","지방산","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"22767-8","아프리카 말 질병 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역 탁본법","","","","",""
"22768-6","아프리카 말 질병 바이러스 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"22769-4","아프리카 말 질병 바이러스 항체","역가","검사시점","혈청","정량","중화","","","","",""
"22770-2","아프리카 말 질병 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"22771-0","아프리카 말 질병 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"2277-2","철결합효소","촉매농도","검사시점","혈청","정량","","","","","",""
"22772-8","아프리카 말 질병 바이러스 항원","임의농도","검사시점","조직","순위척도","효소면역측정법","","","","",""
"22785-0","아프리카 돼지 열 바이러스 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22786-8","Alcelaphine herpesvirus 1 Antibody","역가","검사시점","혈청","정량","","","","","",""
"22787-6","Alcelaphine herpesvirus 1 Antibody","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"22788-4","Alcelaphine herpesvirus 1 Antibody","역가","검사시점","혈청","정량","중화","","","","",""
"22789-2","Alcelaphine herpesvirus 1 Antigen","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"2279-8","섬유소펩티드 A","질량농도","검사시점","복막액","정량","","","","","",""
"22798-3","아나플라즈마 마지날레 리보솜 리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자","","","","",""
"22799-1","아나플라즈마종 동정","존재","검사시점","조직","명칭결과","김사 조제","","","","",""
"22800-7","아나플라즈마종 동정","존재","검사시점","전혈","명칭결과","김사 조제","","","","",""
"22801-5","감염성 기관지염 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"22802-3","감염성 기관지염 바이러스 항체","역가","검사시점","혈청","정량","적혈구응집 억제","","","","",""
"22803-1","감염성 기관지염 바이러스 항체","역가","검사시점","혈청","정량","효소면역측정법","","","","",""
"22814-8","조류 감염 후두기관염 바이러스 항체","역가","검사시점","혈청","정량","중화","","","","",""
"22815-5","조류 감염 후두기관염 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"22816-3","조류 감염 후두기관염 바이러스 항원","임의농도","검사시점","XXX","순위척도","중화","","","","",""
"22817-1","조류 감염 후두기관염 바이러스 항원","임의농도","검사시점","기관지","순위척도","면역 확산","","","","",""
"22818-9","조류 감염 후두기관염 바이러스 항원","임의농도","검사시점","기관지","순위척도","효소면역측정법","","","","",""
"2283-0","엽산","질량농도","검사시점","적혈구","정량","","","","","",""
"22830-4","조류 파라믹소바이러스 1 항체","역가","검사시점","혈청","정량","응집","","","","",""
"22831-2","조류 파라믹소바이러스 1 항원","임의농도","검사시점","XXX","순위척도","적혈구응집 억제","","","","",""
"22832-0","조류 파라믹소바이러스 1 동정","존재","검사시점","XXX","명칭결과","생물학적 분석","","","","",""
"22833-8","조류 파라믹소바이러스 1","임의농도","검사시점","XXX","정량","생물학적 분석","","","","",""
"22847-8","우형바베시아 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"2284-8","엽산","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"22848-6","우형바베시아 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"22849-4","우형바베시아 항체","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"22850-2","Babesia caballi Antibody","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"22863-5","탄저균 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"22864-3","탄저균 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"22865-0","탄저균 항체","역가","검사시점","혈청","정량","면역 확산","","","","",""
"22874-2","블루텅 바이러스 혈청형","존재","검사시점","XXX","명칭결과","DNA 탐색자.증폭.표적","","","","",""
"22875-9","Border disease virus Antibody","임의농도","검사시점","혈청","정량","효소면역측정법","","","","",""
"22876-7","Border disease virus Antibody","임의농도","검사시점","혈청","정량","","","","","",""
"22877-5","Border disease virus Antibody","역가","검사시점","혈청","정량","","","","","",""
"22878-3","Border disease virus Antibody","역가","검사시점","혈청","정량","중화","","","","",""
"22879-1","Border disease virus Antigen","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"2288-9","알파소단위난포자극호르몬","물질농도","검사시점","혈청/혈장","정량","","","","","",""
"22889-0","소 설사 바이러스 항체","임의농도","검사시점","우유","순위척도","","","","","",""
"22890-8","소 설사 바이러스 항체","임의농도","검사시점","우유","순위척도","효소면역측정법","","","","",""
"22891-6","소 설사 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"22892-4","소 설사 바이러스 항체","역가","검사시점","혈청","정량","중화","","","","",""
"22893-2","소 설사 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"22894-0","소 설사 바이러스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"22895-7","소 설사 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22902-1","소 헤르페스바이러스 1 항체","임의농도","검사시점","혈청","순위척도","면역 확산","","","","",""
"22903-9","소 헤르페스바이러스 1 항체","임의농도","검사시점","우유","순위척도","효소면역측정법","","","","",""
"22904-7","소 헤르페스바이러스 1 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"2290-5","난포자극호르몬/황체형성호르몬","물질구성비","검사시점","혈청/혈장","정량","","","","","",""
"22905-4","소 헤르페스바이러스 1 항체","임의농도","검사시점","우유","순위척도","","","","","",""
"22906-2","소 헤르페스바이러스 1 항원","임의농도","검사시점","XXX","순위척도","효소면역측정법","","","","",""
"22907-0","소 헤르페스바이러스 1 항원","임의농도","검사시점","코","순위척도","면역형광","","","","",""
"22913-8","소 헤르페스바이러스 1 디옥시리보핵산","임의농도","검사시점","정액","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22914-6","소 헤르페스바이러스 1 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22915-3","소 백혈병 바이러스 항체","임의농도","검사시점","우유","순위척도","","","","","",""
"22916-1","소 백혈병 바이러스 항체","임의농도","검사시점","우유","순위척도","효소면역측정법","","","","",""
"22917-9","소 백혈병 바이러스 항원","임의농도","검사시점","XXX","순위척도","","","","","",""
"22918-7","소 백혈병 바이러스 리보핵산","임의농도","검사시점","전혈","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22919-5","소 백혈병 바이러스 리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22927-8","브루셀라 아보르투스균 디옥시리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22928-6","브루셀라 카니스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22929-4","브루셀라 카니스 항체","임의농도","검사시점","혈청","순위척도","면역 확산","","","","",""
"22930-2","브루셀라 카니스 항체","임의농도","검사시점","혈청","순위척도","응집","","","","",""
"22931-0","브루셀라 멜리텐시스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22932-8","브루셀라 멜리텐시스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"22940-1","브루셀라 오비스 항체","임의농도","검사시점","혈청","순위척도","면역 확산","","","","",""
"22943-5","브루셀라종 항원","임의농도","검사시점","태반","순위척도","면역형광","","","","",""
"22944-3","브루셀라종 항원","임의농도","검사시점","질","순위척도","면역염색","","","","",""
"22945-0","브루셀라종 항원","임의농도","검사시점","조직","순위척도","면역염색","","","","",""
"22953-4","브루셀라 수이스균 항체","임의농도","검사시점","혈청","정량","보체결합반응","","","","",""
"2295-4","과당","질량농도","검사시점","정액","정량","","","","","",""
"22954-2","브루셀라 수이스균 리보솜 리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자","","","","",""
"22955-9","브루셀라 수이스균 디옥시리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"22967-4","Campylobacter fetus subspecies venerealis Antibody","임의농도","검사시점","생식기점액","순위척도","","","","","",""
"22968-2","Campylobacter fetus subspecies venerealis Antibody","임의농도","검사시점","생식기점액","순위척도","응집","","","","",""
"22969-0","Campylobacter fetus subspecies venerealis Antibody.immunoglobulin A","임의농도","검사시점","생식기점액","순위척도","효소면역측정법","","","","",""
"22979-9","염소 헤르페스바이러스 1 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22980-7","염소 헤르페스바이러스 1 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"22981-5","카프리폭스 바이러스","임의농도","검사시점","조직","순위척도","동물 배양","","","","",""
"22982-3","카프리폭스 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"22983-1","카프리폭스 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역 탁본법","","","","",""
"22984-9","카프리폭스 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23002-9","Classical swine fever virus Antibody","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23003-7","Classical swine fever virus Antibody","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23004-5","Classical swine fever virus Antibody","임의농도","검사시점","혈청","순위척도","","","","","",""
"23005-2","Classical swine fever virus Antigen","임의농도","검사시점","조직","순위척도","면역형광","","","","",""
"23010-2","코우드리아 루미난티움 항체","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"23011-0","코우드리아 루미난티움 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23012-8","코우드리아 루미난티움 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23013-6","코우드리아 루미난티움 항체","임의농도","검사시점","혈청","순위척도","면역 탁본법","","","","",""
"23014-4","코우드리아 루미난티움 디옥시리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23023-5","콕시엘라 부르네티 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23024-3","콕시엘라 부르네티 디옥시리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23025-0","더마토필러스 콘골렌시스","임의농도","검사시점","피부","순위척도","김자 염색","","","","",""
"23026-8","더마토필러스 콘골렌시스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23027-6","더마토필러스 콘골렌시스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"2302-8","푸마라제","촉매농도","검사시점","혈청","정량","","","","","",""
"23040-9","오리 간염 바이러스 3 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23041-7","오리 간염 바이러스 3 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23042-5","동부 말 뇌염 바이러스 항체","역가","검사시점","혈청","정량","적혈구응집 억제","","","","",""
"23043-3","동부 말 뇌염 바이러스 항체","임의농도","검사시점","혈청","순위척도","응집","","","","",""
"2304-4","Fumarylacetoacetate","질량농도","검사시점","혈청","정량","","","","","",""
"23044-1","동부 말 뇌염 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23057-3","일시열 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23058-1","일시열 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23059-9","가축유행성 출혈성 질환 바이러스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23060-7","가축유행성 출혈성 질환 바이러스 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"23072-2","말 동맥염 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"23073-0","말 동맥염 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23074-8","말 동맥염 바이러스 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23075-5","말 동맥염 바이러스 항원","임의농도","검사시점","XXX","순위척도","면역염색","","","","",""
"23076-3","말 동맥염 바이러스 항원","임의농도","검사시점","XXX","순위척도","중화","","","","",""
"2307-7","갈락토스","질량농도","검사시점","전혈","정량","","","","","",""
"23077-1","말 동맥염 바이러스 항원","임의농도","검사시점","조직","순위척도","면역형광","","","","",""
"23090-4","말 헤르페스바이러스 1+4 항체","역가","검사시점","혈청","정량","보체결합반응","","","","",""
"23091-2","말 헤르페스바이러스 1+4 항원","임의농도","검사시점","체액","순위척도","면역형광","","","","",""
"23092-0","말 헤르페스바이러스 4 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"2309-3","갈락토스","임의농도","검사시점","뇨","순위척도","","","","","",""
"23093-8","말 헤르페스바이러스 4 디옥시리보핵산","임의농도","검사시점","코","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23104-3","말 인플루엔자 바이러스 A2 항원","역가","검사시점","XXX","정량","적혈구응집 억제","","","","",""
"23105-0","파리 애벌레 확인","존재","검사시점","XXX","명칭결과","","","","","",""
"23106-8","발입병 바이러스 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23107-6","발입병 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23108-4","발입병 바이러스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23109-2","발입병 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역 확산","","","","",""
"23117-5","발입병 바이러스 혈청형","존재","검사시점","혈청","명칭결과","효소면역측정법","","","","",""
"23118-3","발입병 바이러스 혈청형","존재","검사시점","혈청","명칭결과","중화","","","","",""
"2311-9","갈락토스 콩팥 제거율","부피율","24시간","뇨+혈청/혈장","정량","","","","","",""
"23119-1","발입병 바이러스 혈청형","존재","검사시점","조직","명칭결과","보체결합반응","","","","",""
"23120-9","발입병 바이러스 혈청형","존재","검사시점","XXX","명칭결과","효소면역측정법","","","","",""
"23121-7","발입병 바이러스 혈청형","존재","검사시점","조직","명칭결과","DNA 탐색자.증폭.표적","","","","",""
"23122-5","프란시셀라 툴라렌시스 A 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23123-3","프란시셀라 툴라렌시스 A 리보솜 리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자","","","","",""
"23124-1","프란시셀라 툴라렌시스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23125-8","프란시셀라 툴라렌시스 항체","역가","검사시점","혈청","정량","응집","","","","",""
"23126-6","프란시셀라 툴라렌시스 항원","임의농도","검사시점","조직","순위척도","면역염색","","","","",""
"23129-0","프란시셀라 툴라렌시스 B 리보솜 리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자","","","","",""
"23130-8","프란시셀라 툴라렌시스 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23131-6","프란시셀라 툴라렌시스 리보솜 리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자","","","","",""
"23132-4","Histoplasma capsulatum farciminosum Antibody","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"23147-2","일본 뇌염 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"23148-0","일본 뇌염 바이러스 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23149-8","일본 뇌염 바이러스 항원","임의농도","검사시점","XXX","순위척도","적혈구응집 억제","","","","",""
"2315-0","갈락토실세라미다아제","촉매구성","검사시점","조직","정량","","","","","",""
"23150-6","내장리슈만편모충 항원","임의농도","검사시점","조직","순위척도","면역염색","","","","",""
"23152-2","리슈만편모충종 항체","역가","검사시점","혈청","정량","","","","","",""
"23153-0","리슈만편모충종 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"2312-7","갈락토스 1 인산염","질량농도","검사시점","적혈구","정량","","","","","",""
"23127-4","프란시셀라 툴라렌시스 항원","임의농도","검사시점","조직","순위척도","면역형광","","","","",""
"23128-2","프란시셀라 툴라렌시스 B 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23133-2","Histoplasma capsulatum farciminosum Antibody","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23134-0","Histoplasma capsulatum farciminosum Antibody","임의농도","검사시점","혈청","순위척도","적혈구응집","","","","",""
"2313-5","갈락토스 1 인산염 우리딜 전이효소","촉매농도","검사시점","적혈구","순위척도","","","","","",""
"23135-7","Histoplasma capsulatum farciminosum Antibody","임의농도","검사시점","혈청","순위척도","","","","","",""
"23139-9","감염성 점액낭 병 바이러스 항체","역가","검사시점","혈청","정량","","","","","",""
"23068-0","말 동맥염 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역 확산","","","","",""
"2306-9","갈락토스","임의농도","검사시점","전혈","순위척도","","","","","",""
"23069-8","말 동맥염 바이러스 항체","역가","검사시점","혈청","정량","보체결합반응","","","","",""
"23070-6","말 동맥염 바이러스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23071-4","말 동맥염 바이러스 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23078-9","말 동맥염 바이러스 항원","임의농도","검사시점","조직","순위척도","면역염색","","","","",""
"23079-7","말 동맥염 바이러스 리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23080-5","말 헤르페스바이러스 1 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23081-3","말 헤르페스바이러스 1 항원","임의농도","검사시점","조직","순위척도","면역염색","","","","",""
"23082-1","말 헤르페스바이러스 1 핵산","임의농도","검사시점","코","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23083-9","말 헤르페스바이러스 1 핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23084-7","말 헤르페스바이러스 1 핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"2308-5","갈락토스","질량농도","검사시점","혈청/혈장","정량","","","","","",""
"23085-4","말 헤르페스바이러스 1+4 항체","임의농도","검사시점","혈청","순위척도","중화","","","","",""
"23086-2","말 헤르페스바이러스 1+4 항체","역가","검사시점","혈청","정량","효소면역측정법","","","","",""
"23087-0","말 헤르페스바이러스 1+4 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23088-8","말 헤르페스바이러스 1+4 항체","역가","검사시점","혈청","정량","","","","","",""
"23089-6","말 헤르페스바이러스 1+4 항체","역가","검사시점","혈청","정량","중화","","","","",""
"23094-6","말 헤르페스바이러스 4 디옥시리보핵산","임의농도","검사시점","조직","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23095-3","말 헤르페스바이러스 4 디옥시리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자.증폭.표적","","","","",""
"23096-1","말 감염성 빈혈 바이러스 항체","임의농도","검사시점","혈청","순위척도","면역 탁본법","","","","",""
"23097-9","말 감염성 빈혈 바이러스 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
"23098-7","말 감염성 빈혈 바이러스 항원","임의농도","검사시점","XXX","순위척도","면역형광","","","","",""
"23099-5","말 감염성 빈혈 바이러스 항원","임의농도","검사시점","XXX","순위척도","효소면역측정법","","","","",""
"23100-1","말 인플루엔자 바이러스 A1 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"2310-1","갈락토스","질량농도","검사시점","뇨","정량","","","","","",""
"23101-9","말 인플루엔자 바이러스 A1 항체","임의농도","검사시점","혈청","순위척도","","","","","",""
"23102-7","말 인플루엔자 바이러스 A1 항원","역가","검사시점","XXX","정량","적혈구응집 억제","","","","",""
"23103-5","말 인플루엔자 바이러스 A2 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"23140-7","감염성 점액낭 병 바이러스 항체","역가","검사시점","혈청","정량","면역 확산","","","","",""
"23141-5","감염성 점액낭 병 바이러스 항체","역가","검사시점","혈청","정량","중화","","","","",""
"23142-3","감염성 점액낭 병 바이러스 항원","임의농도","검사시점","XXX","순위척도","중화","","","","",""
"2314-3","갈락토스 1 인산염 우리딜 전이효소","촉매농도","검사시점","적혈구","정량","","","","","",""
"23015-1","코우드리아 루미난티움 리보솜 리보핵산","임의농도","검사시점","XXX","순위척도","DNA 탐색자","","","","",""
"23016-9","콕시엘라 부르네티","임의농도","검사시점","태반","순위척도","편광현미경","","","","",""
"23017-7","콕시엘라 부르네티 항체","임의농도","검사시점","혈청","순위척도","보체결합반응","","","","",""
"23018-5","콕시엘라 부르네티 항체","임의농도","검사시점","혈청","순위척도","면역형광","","","","",""
"23019-3","콕시엘라 부르네티 항체","임의농도","검사시점","혈청","순위척도","효소면역측정법","","","","",""
